"","Phoxinus phoxinus","Hemibarbus maculatus","Gobiocypris rarus","Pseudorasbora parva","Rhodeus ocellatus","Megalobrama pellegrini","Sinibrama taeniatus","Hypophthalmichthys molitrix","Hypophthalmichthys nobilis","Mylopharyngodon piceus","Ctenopharyngodon idella","Zacco platypus","Acrossocheilus monticola","Schizothorax wangchiachii","Percocypris pingi","Spinibarbus sinensis","Enteromius neumayeri","Cyprinus carpio","Carassius auratus","Procypris rabaudi","Discogobio yunnanensis","Misgurnus anguillicaudatus","Triplophysa rosa","Metahomaloptera omeiensis","Myxocyprinus asiaticus","Silurus meridionalis","Clarias gariepinus","Tachysurus dumerili","Hemibagrus macropterus","Pseudobagrus vachellii","Paracheirodon axelrodi","Oncorhynchus nerka","Oncorhynchus mykiss","Oncorhynchus clarkii lewisi","Oncorhynchus tshawytscha","Oncorhynchus kisutch","Salvelinus alpinus","Salmo trutta","Salmo salar","Pomacentrus amboinensis","Amphiprion melanopus","Amphiprion chrysopterus","Amphiprion percula","Acanthochromis polyacanthus","Chromis viridis","Forsterygion lapillum","Bellapiscis medius","Amphistichus argenteus","Oreochromis niloticus","Apistogramma trifasciata","Amatitlania nigrofasciata","Poecilia reticulata","Gambusia holbrooki","Fundulus heteroclitus","Fundulus grandis","Fundulus parvipinnis","Platichthys flesus","Paralichthys olivaceus","Lates niloticus","Lates calcarifer","Trachurus trachurus","Coryphaena hippurus","Channa argus","Dicentrarchus labrax","Chrysoblephus laticeps","Lutjanus fulvus","Caesio cuning","Acanthurus triostegus","Tautogolabrus adspersus","Halichoeres melanurus","Halichoeres miniatus","Thalassoma amblycephalum","Myoxocephalus scorpius","Gasterosteus aculeatus","Trematomus bernacchii","Notothenia rossii","Perca fluviatilis","Centropristis striata","Macquaria ambigua","Siniperca chuatsi","Paracirrhites arcatus","Girella nigricans","Polyprion oxygeneios","Thunnus orientalis","Neogobius melanostomus","Rhinogobius giurinus","Gadus morhua","Boreogadus saida","Anguilla anguilla","Acipenser medirostris","Hemiscyllium ocellatum","Somniosus microcephalus"
"Perca fluviatilis",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.956043956043956,0.956043956043956,0.956043956043956,0.956043956043956,1,0.945054945054945,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Centropristis striata",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,0.945054945054945,1,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Macquaria ambigua",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,1,0.978021978021978,0.978021978021978,0.967032967032967,0.956043956043956,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Siniperca chuatsi",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.978021978021978,1,0.989010989010989,0.967032967032967,0.956043956043956,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Paracirrhites arcatus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.978021978021978,0.989010989010989,1,0.967032967032967,0.956043956043956,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Girella nigricans",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.967032967032967,0.967032967032967,0.967032967032967,1,0.956043956043956,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Polyprion oxygeneios",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.527472527472527,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.791208791208791,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.89010989010989,0.956043956043956,0.956043956043956,0.956043956043956,0.956043956043956,1,0.516483516483516,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Thunnus orientalis",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,0.516483516483516,1,0.494505494505495,0.494505494505495,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Neogobius melanostomus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,1,0.989010989010989,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Rhinogobius giurinus",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.494505494505495,0.989010989010989,1,0.472527472527473,0.472527472527473,0.032967032967033,0.021978021978022,0,0
"Gadus morhua",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,1,0.989010989010989,0.032967032967033,0.021978021978022,0,0
"Boreogadus saida",0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.0439560439560439,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.472527472527473,0.989010989010989,1,0.032967032967033,0.021978021978022,0,0
"Anguilla anguilla",0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,0.032967032967033,1,0.021978021978022,0,0
"Acipenser medirostris",0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,0.021978021978022,1,0,0
"Hemiscyllium ocellatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.989010989010989
"Somniosus microcephalus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989010989010989,1
