"lnBWg","tempTestK1000","model_predFE","CI_2.5","CI_97.5"
6.7811241751318,3.59335781574325,5.22226587563976,4.75168704535722,5.82695486201775
7.2811241751318,3.59335781574325,5.61326873482711,5.13236206703327,6.23413356404441
7.7811241751318,3.59335781574325,6.00427159401446,5.51303708870932,6.64131226607108
8.2811241751318,3.59335781574325,6.39527445320182,5.89371211038537,7.04849096809775
8.7811241751318,3.59335781574325,6.78627731238917,6.27438713206142,7.45566967012441
9.2811241751318,3.59335781574325,7.17728017157652,6.65506215373747,7.86284837215108
9.7811241751318,3.59335781574325,7.56828303076387,7.03573717541352,8.27002707417774
10.2811241751318,3.59335781574325,7.95928588995122,7.41641219708957,8.67720577620441
10.7811241751318,3.59335781574325,8.35028874913858,7.79708721876563,9.08438447823107
11.2811241751318,3.59335781574325,8.74129160832593,8.17776224044168,9.49156318025774
